73,10634812074884283,25221,-1684,285,214545,4482357,-7523,-6074,-2549,-8296,-5550,-597
23,10634812247581192,25337,-4952,659,142063,1029376,-8143,5778,-536,-7430,-4402,-5039
65,10634812300851607,28257,-894,444,58378,532766,9431,-2120,2560,9237,1690,-3437
38,10634812439575420,26745,-329,389,42827,1277725,-5041,-5609,-6566,-6648,-4348,-6073
88,10634812749434341,27839,-4294,-271,124487,612936,-719,4983,8639,-2281,2586,9386
44,10634812763121125,25743,-1455,204,250322,1641098,-594,-9978,-265,-6735,-7093,-2075
100,10634812810459172,26184,-14,905,22307,1152276,-6689,5767,4689,7837,4375,-4407
53,10634813316528070,25207,-4615,353,93106,1426047,-8324,5523,-452,-7003,-3514,6213
14,10634813445417109,26224,-5729,-455,132297,422165,-5735,1911,-7965,-3726,8789,-2976
28,10634813604985489,27907,-3717,352,111102,2093393,6368,-2196,-7390,5638,-6864,-4591
105,10634813646207081,25372,-1764,-1599,119200,2030206,-4267,-5925,-6831,-8265,-1612,-5392
106,10634813658649533,25351,-2713,274,64749,151865,1732,-1776,-9687,1984,7905,-5793
59,10634813918231030,27658,-4109,1214,220917,914744,-3967,983,9126,-9671,2538,152
47,10634814134843524,27485,-5850,138,81392,283255,2213,1352,-9657,9058,3576,2271
13,10634814286623128,25934,-5654,358,161353,2059039,-6065,4829,6315,-7332,6383,2343
57,10634814549079037,25078,-4052,54,270973,1271843,4689,-1382,-8723,7705,-5726,-2799
75,10634814628623186,26239,-1105,-191,48653,882149,424,8241,-5647,8309,-5300,-1691
63,10634814915956291,28434,-1855,128,86190,1021303,7909,2854,5411,9328,3183,1686
68,10634814949311471,25983,-467,318,170549,1702487,2608,9466,-1890,2846,9249,-2519
49,10634815076470930,27906,-4443,17,360487,3274068,6671,-4083,-6230,8595,-3655,-3572
24,10634815133653450,25943,-5402,1153,179734,1283828,-3886,3478,8532,-4727,8303,2950
71,10634815261294564,27808,-969,820,97297,666369,4182,-4099,-8105,2634,9408,2132
67,10634815326410375,26681,-594,175,152799,488083,192,-464,-9987,-6902,6752,-2598
74,10634815385464947,25016,-1552,512,94013,509490,3015,5836,7539,7365,6763,-41
16,10634815522040312,27765,-5615,-78,78342,1494275,-811,6296,7726,-2918,7606,5798
64,10634815619604648,28526,-1466,-220,59696,569303,-6798,5629,-4699,-7201,6932,-275
61,10634815731450386,27051,-129,-110,53286,2038802,-4099,5779,7056,-1549,9291,3356
97,10634815853162966,25998,-5581,1629,183477,1935323,9673,-2529,-154,9381,-3460,95
66,10634816017926596,27807,-561,86,237466,1402693,-2350,-481,9707,-6345,-1353,7609
58,10634816147253299,25290,-4217,405,131046,337945,1484,8662,-4770,4909,-4567,-7418
40,10634816756949284,27219,-482,1552,250255,2030168,-4418,1462,8850,-7085,2705,6517
23,10634816882544327,25339,-4952,655,100161,954187,-6370,6993,-3240,3606,-6606,-6583
73,10634817029847651,25221,-1685,288,191432,3671926,-7348,-6743,-730,-7856,-6186,39
38,10634817170539937,26745,-329,388,41683,1098673,-4157,-4007,-8164,-6201,-3260,-7135
65,10634817204868420,28257,-895,443,93689,1206017,6181,-7782,-1100,3749,-8882,-2655
44,10634817531088436,25743,-1457,205,296912,2189949,-680,-9968,397,-4054,-9106,-792
88,10634817800379376,27836,-4294,-274,150488,829629,-1521,3771,9135,-3865,1194,9144
100,10634817938477650,26184,-14,906,71231,1295523,-4013,-9104,1004,3728,-8323,-4100
14,10634818021372984,26225,-5729,-457,105857,686396,-2987,-583,-9525,8693,-4814,-1112
53,10634818143504616,25210,-4616,350,48777,1703835,-9899,-518,-1314,-3243,-7921,5169
28,10634818271960780,27907,-3718,354,87897,1879134,5175,-5486,-6566,2923,-8571,-4239
59,10634818782202558,27656,-4108,1213,201075,1459501,-6169,117,7869,-9889,429,-1419
105,10634818806233441,25370,-1766,-1591,185198,3781166,-7551,-3155,-5745,-9434,-386,-3291
106,10634818826625540,25351,-2713,271,81198,567446,2209,1311,-9664,2290,9152,-3314
13,10634818857578550,25935,-5651,350,217607,3987217,-3962,9168,-490,-3833,9212,-660
47,10634818923836032,27484,-5850,138,46704,455308,-1707,-402,-9844,-6379,-3471,6873
57,10634819402046415,25077,-4051,44,289654,936714,3581,-673,-9312,6817,-4888,-5443
75,10634819596648386,26239,-1107,-194,45902,726117,389,9244,-3793,8737,-4785,-870
24,10634819773631592,25943,-5403,1161,202190,1463193,-5499,1415,8231,-9130,2633,3115
63,10634819806927391,28433,-1855,129,56327,239494,4040,3602,8407,-5090,3985,7628
68,10634819872280265,25983,-467,316,132071,875889,737,9969,-237,-2938,9167,-2707
49,10634819876440840,27905,-4442,19,310825,2451005,6130,-3820,-6915,8461,-3071,-4355
16,10634820114012684,27766,-5614,-77,121645,2151851,-1289,7259,6756,-2818,8427,4587
71,10634820205272165,27806,-965,825,131070,4262640,-2118,9761,-467,-2688,9501,1581
67,10634820243397752,26680,-593,171,165664,939520,-819,598,-9948,-6802,7031,-2069
74,10634820347408826,25012,-1552,513,131534,1405919,-8076,3551,4707,-9849,1606,-641
64,10634820515575687,28526,-1467,-222,67530,566168,-3795,5839,-7176,-2541,9477,-1927
61,10634820611412866,27051,-130,-109,41470,1514670,-8835,3467,3148,-3920,8662,3096
66,10634820929889614,27806,-560,87,233582,1679126,-3363,998,9364,-7620,3230,5611
97,10634820962147452,25992,-5578,1623,101565,759230,9744,-1782,-1367,9546,-2820,-950
58,10634821006206444,25289,-4216,410,131574,789571,-1681,9612,-2185,-9790,2012,-303
40,10634821500970284,27218,-481,1555,287032,2152575,-4017,1906,8957,-6122,3925,6863
23,10634821517506876,25338,-4952,654,121533,962717,-6878,5828,-4325,-1535,-6011,-7842
38,10634821901505039,26745,-332,389,155429,3162356,-3483,-9125,-2143,-4292,-8704,-2408
73,10634821984810339,25221,-1685,291,157882,2561242,-6517,-7226,2300,-7036,-6968,1389
65,10634822108885683,28256,-895,442,47488,478200,5284,-7984,-2885,-2892,-6621,-6912
62,10634822143187672,26436,-309,440,133440,1223674,2163,186,-9761,4706,-6246,-6231
44,10634822299055337,25743,-1456,206,249839,1426838,-1009,-9887,1106,-7921,-6092,-357
14,10634822597328209,26225,-5730,-456,88008,1111172,-582,-1711,-9835,8936,-4486,130
88,10634822851325580,27832,-4293,-276,186009,1193121,-2200,4328,8741,-4580,4564,7627
28,10634822938935996,27912,-3719,343,317364,4960185,6866,-4285,-5872,7495,-5784,-3218
53,10634822970481163,25212,-4616,344,80957,1101130,3362,4081,-8487,8492,-2480,4661
100,10634823066495552,26183,-10,908,22191,1210410,-4479,8847,1290,7219,5277,-4474
13,10634823428533770,25937,-5653,348,130446,1678260,-2602,9200,-2929,-1334,9605,-2439
59,10634823646173689,27657,-4104,1226,235412,549579,-3263,1411,9346,-8797,4663,924
47,10634823712829228,27484,-5850,137,66327,214295,1100,-81,-9938,3579,-5914,7225
105,10634823966259602,25370,-1769,-1586,163117,2711744,-6691,-2425,-7024,-8806,932,-4645
106,10634823994600841,25348,-2714,280,114130,2296127,-9316,-2633,2501,-9661,-707,2480
57,10634824255013546,25077,-4051,40,277560,685837,3075,-385,-9507,5943,-4450,-6698
24,10634824413609578,25944,-5400,1159,160604,696737,-4951,1511,8555,-8307,4159,3699
75,10634824564673064,26238,-1108,-196,40734,496608,-3332,8294,-4482,5104,-8534,-1046
49,10634824676408686,27908,-4444,20,343912,2813090,6852,-4310,-5870,8431,-4116,-3458
63,10634824697897317,28436,-1855,132,142034,1817733,8196,1340,5569,9718,1048,2109
16,10634824705985849,27766,-5614,-79,126177,2126765,-2605,7059,6585,-4271,7755,4648
68,10634824795247629,25984,-467,315,112448,603261,4016,8384,-3683,6430,-34,-7657
52,10634825010935991,27356,-5786,236,49908,1172836,-3090,6297,7126,-7236,6901,-76
71,10634825149249935,27806,-965,825,129962,3861619,-3033,9492,833,-3331,9219,1974
67,10634825160385117,26680,-594,178,74610,1205132,-4320,-2540,-8653,-8950,-294,4450
74,10634825309352480,25011,-1553,511,136380,1423491,-8482,1388,5111,-9775,-2099,-182
64,10634825411546785,28527,-1468,-222,42852,443249,-4760,7633,-4366,318,9894,1412
61,10634825491374857,27051,-129,-108,28295,1559338,-1002,9609,2581,1300,9586,2530
66,10634825841851231,27807,-560,85,236179,1569352,-3350,827,9385,-7528,2628,6034
58,10634825865159790,25289,-4216,408,113527,688944,-901,8659,-4919,-6125,-7206,-3247
97,10634826071131218,25987,-5581,1639,116636,899797,9831,-1434,-1129,9775,-1981,-713
23,10634826152470919,25338,-4951,654,124422,754858,-5852,6947,-4181,1622,-2453,-9557
40,10634826244991139,27220,-483,1554,229447,1344855,-3126,701,9472,-3708,326,9281
38,10634826632469959,26745,-333,387,169608,3161052,-3786,-9025,-2052,-4524,-8606,-2337
73,10634826939773083,25220,-1685,288,157946,2334956,-7386,-6472,1881,-8255,-5488,1312
65,10634827012903689,28257,-894,446,39857,345880,5881,-7883,1807,-5468,-5871,-5967
62,10634827028155412,26437,-309,439,163217,2078802,4256,-1400,-8939,6704,-6229,-4029
44,10634827067022549,25742,-1457,208,278670,1549636,-383,-9906,1307,-3270,-9448,151
14,10634827173283486,26223,-5730,-456,102850,846230,-6963,-2451,-6745,-3540,-9155,1910
28,10634827605911514,27913,-3719,342,318522,4660600,6883,-4645,-5571,7292,-6053,-3190
53,10634827797457158,25212,-4616,345,46841,925254,178,4795,-8773,3701,-6055,7044
88,10634827902272424,27831,-4293,-275,186700,1299574,-3395,4496,8261,-6264,4402,6431
13,10634827999488596,25936,-5653,347,160257,2105958,-4945,7515,-4365,-6458,6978,-3096
100,10634828194513311,26180,-10,914,70594,615228,-9218,1196,3685,-3978,5171,-7577
47,10634828501820740,27481,-5850,141,96640,2289650,-8653,2679,4236,-8764,2494,4117
59,10634828510145421,27657,-4106,1222,195948,403701,-3605,919,9282,-8862,3547,-2978
24,10634829053588236,25945,-5397,1168,179461,532054,-3594,1458,9216,-4532,4280,7818
57,10634829107979967,25086,-4053,36,428198,3950138,7739,-391,-6320,9968,249,-756
105,10634829126285926,25370,-1772,-1571,113721,2049087,-8512,-1949,-4871,-8529,2911,-4332
106,10634829162576435,25348,-2715,281,78238,1180267,-6596,-5925,4622,-7253,-4569,5148
16,10634829297957177,27768,-5614,-77,132866,1979294,656,7398,6695,-5,8682,4961
49,10634829476377561,27908,-4443,27,271496,1898303,6919,-4499,-5645,8348,-4260,-3486
75,10634829532698106,26238,-1108,-198,48010,807939,1390,7078,-6925,8440,-5047,-1810
63,10634829588867930,28434,-1857,130,119226,1598416,6518,-4668,5976,4579,-8606,2227
68,10634829718215787,25985,-469,314,82554,1239817,5204,4901,-6992,1480,-8792,-4527
52,10634829831909592,27357,-5786,243,52211,1269143,-7965,1284,5908,-9868,1567,-396
67,10634830077372435,26680,-594,175,120649,1847465,-6156,-1416,-7751,-9845,214,1735
71,10634830093227879,27805,-962,826,243894,5756069,-2199,9668,1297,-2443,9567,1580
74,10634830271296608,25011,-1553,512,142592,1381003,-8407,1299,5255,-9798,-1999,43
64,10634830307518378,28528,-1468,-226,79963,625696,-5124,3043,-8029,-9090,2850,-3038
61,10634830371337102,27050,-129,-101,117825,1713417,-5553,54,8316,-7293,3078,6109
58,10634830724113760,25290,-4216,410,100657,1459069,-2834,6607,-6950,-5524,-8012,-2298
66,10634830753813983,27807,-560,82,213141,1617934,-4225,420,9053,-8927,491,4479
23,10634830787432934,25337,-4951,651,156437,1494594,-6526,3631,-6649,-4344,-5557,-7087
40,10634830989012203,27217,-483,1569,346944,1952893,-2758,1207,9535,-3119,2763,9090
97,10634831180115081,25983,-5583,1652,81310,388302,9764,-1654,-1383,9693,-1819,-1652
38,10634831363434266,26748,-334,381,177986,2632961,-2462,-7674,-5919,-4235,-8018,-4215
14,10634831749239645,26220,-5728,-457,142094,1423928,-8757,3030,-3758,-8111,5522,1926
44,10634831834989659,25742,-1459,209,296682,1762024,77,-9916,1284,-368,-9990,222
73,10634831894736330,25221,-1685,289,140274,1701805,-5172,-8145,2626,-4162,-8868,2007
62,10634831913123464,26437,-310,441,156208,2115078,5133,-1855,-8378,7254,-6008,-3357
65,10634831916920740,28257,-895,444,61450,911993,1608,-9788,-1266,-4808,-8226,-3032
28,10634832272886865,27914,-3718,339,330542,4511746,6961,-4517,-5579,7361,-5934,-3254
13,10634832570443750,25937,-5654,351,84991,611313,-2149,8502,-4804,5752,4835,-6597
53,10634832624433726,25215,-4616,339,105866,1801684,5723,5930,-5662,9104,2680,3150
88,10634832953218447,27829,-4293,-279,127849,567185,-2919,5011,8146,-3800,1318,9155
47,10634833290813456,27481,-5851,139,45579,1110412,-7600,-4158,4993,-4432,-5324,7210
100,10634833322531852,26181,-11,915,37187,792150,-6261,-4645,6262,7989,-2353,-5534
59,10634833374116811,27655,-4098,1238,330053,1690391,-3394,3760,8621,-6105,7725,1742
24,10634833693567018,25947,-5396,1175,188794,731004,-2065,-267,9780,4135,-5578,7195
16,10634833889929508,27770,-5617,-83,57748,966609,7668,5298,3622,8101,2949,5065
57,10634833960947321,25089,-4053,31,465910,3949565,7690,-455,-6375,9943,63,-1064
49,10634834276346339,27909,-4443,26,280309,1898303,6973,-4496,-5581,8348,-4260,-3486
105,10634834286313031,25370,-1772,-1571,116895,1879195,-8207,-1472,-5520,-8043,3411,-4864
106,10634834330551892,25349,-2716,281,107161,1674864,-102,-9140,4055,2047,-8994,3861
63,10634834479838713,28436,-1858,130,178350,2542673,7012,-5428,4621,6008,-7814,1682
75,10634834500723158,26238,-1111,-196,89687,3066328,6103,-7747,1649,5849,-8093,529
68,10634834641183901,25986,-467,310,143300,1014806,4776,5750,-6642,6565,-1335,-7423
52,10634834652883667,27358,-5785,241,41686,966383,-7413,-205,6707,-9974,306,-646
67,10634834994359514,26682,-597,175,93805,924769,3069,-5173,-7987,5521,-6941,4617
71,10634835037205208,27807,-963,823,112742,2429477,1597,9870,-154,496,9672,2488
64,10634835203489517,28531,-1470,-228,127317,610505,1546,-1628,-9744,3491,-4974,-7941
74,10634835233240054,25015,-1554,510,117080,795687,-6554,1289,7441,-9042,-4063,1309
61,10634835251299149,27049,-129,-101,114515,1545998,-5912,-543,8046,-7531,2004,6265
23,10634835422397102,25337,-4952,649,149829,1458585,-6045,3088,-7342,-2549,-6450,-7203
58,10634835583066664,25290,-4216,409,100443,1434603,2545,5536,-7929,3545,-8942,-2732
66,10634835665776342,27810,-561,75,125560,1181054,30,-3809,9245,3500,-9161,1951
40,10634835733033041,27217,-483,1571,344403,1794917,-1704,458,9843,890,-42,9960
38,10634836094399114,26752,-334,384,165096,2403527,4420,-7225,-5315,6144,-6886,-3850
97,10634836289098469,25981,-5582,1663,141424,1189305,9991,-398,130,9984,-463,300
14,10634836325195359,26220,-5729,-457,100913,1078286,-9827,-1030,-1535,-6586,-5488,5147
44,10634836602956926,25741,-1460,210,317854,1991200,-679,-9894,1280,-2957,-9549,240
62,10634836798091305,26438,-309,438,170617,1746164,4831,-668,-8729,7621,-4572,-4583
65,10634836820938024,28257,-897,440,80899,999867,1927,-9070,-3742,-2724,-8790,-3912
73,10634836849698898,25220,-1686,287,114361,966096,-6007,-7873,1386,-6022,-7759,1876
28,10634836939861743,27914,-3723,340,348325,4457566,5753,-6506,-4956,5185,-7950,-3145
13,10634837141399106,25937,-5653,354,103811,987102,-2055,9713,-1192,3363,9182,-2092
53,10634837451411604,25214,-4615,342,91134,1483803,5252,7211,-4517,8531,2811,4393
88,10634838004164957,27829,-4294,-270,174258,868884,-1985,2691,9424,-2581,-2003,9450
47,10634838079805685,27480,-5850,139,90754,1930963,-9357,1475,3203,-8967,1518,4156
59,10634838238088488,27656,-4101,1238,274144,1236123,-4157,2786,8657,-8151,5763,585
24,10634838333545457,25945,-5395,1172,162918,661413,-5067,10,8620,-8989,-2641,3493
100,10634838450551048,26181,-11,913,36003,772357,-5680,-4478,6904,8313,-1843,-5243
16,10634838481901818,27772,-5616,-79,75659,922089,318,5737,8184,-2514,4890,8352
57,10634838813914036,25089,-4055,34,440448,4000823,8328,-1321,-5374,9905,-1350,-241
49,10634839076315224,27911,-4444,21,401509,3034084,6663,-3382,-6645,8714,-2125,-4420
63,10634839370809457,28433,-1857,126,49411,954011,3522,-7313,5840,-6186,-7844,442
105,10634839446338083,25370,-1774,-1569,159013,2528404,-8436,-1567,-5135,-9031,1717,-3934
75,10634839468747411,26238,-1111,-196,77646,2490654,5504,-8335,-469,5380,-8428,150
52,10634839473857859,27357,-5784,240,43678,936727,-7695,1104,6289,-9857,1555,-639
106,10634839498527537,25347,-2715,283,104116,1351226,-5976,-4406,6697,-7682,-2435,5919
68,10634839564152854,25985,-466,313,109056,663609,4058,6829,-6073,2412,-4549,-8572
67,10634839911346856,26679,-597,175,106526,2170175,-7868,886,-6107,-9071,3499,2336
71,10634839981184292,27807,-962,823,126649,2556439,-1099,9892,966,-2163,9384,2693
23,10634840057360163,25335,-4949,655,198879,1404105,-6830,7170,-1389,-6069,7113,-3544
64,10634840099460411,28526,-1468,-217,70516,769767,-6797,-213,-7331,-9305,-3085,-1968
61,10634840131261926,27049,-128,-98,159374,2313821,-4046,3401,8488,-4068,7421,5326
74,10634840195184633,25012,-1553,515,199065,1542551,-7355,1048,6692,-9681,-1040,2277
58,10634840442020796,25289,-4215,409,136495,1814330,-4875,5731,-6586,-8876,-3804,-2595
40,10634840477053868,27215,-482,1575,341805,2127556,-3186,2096,9243,-4335,5129,7408
66,10634840577739411,27810,-561,76,137326,1052986,-540,-3487,9356,2220,-9309,2898
38,10634840825363759,26749,-335,386,145105,1965120,-2332,-8605,-4529,-4437,-7916,-4200
14,10634840901151259,26217,-5728,-464,145483,1413531,-8271,3819,-4122,-6097,7748,1668
44,10634841370924214,25741,-1460,213,287765,1408109,-1167,-9656,2321,-7062,-6878,1675
97,10634841398082357,25973,-5586,1663,35879,969356,5595,7626,-3244,-6734,7317,-1048
28,10634841606836826,27915,-3723,339,347337,4097700,5754,-6126,-5418,5202,-7780,-3521
62,10634841683059250,26436,-309,441,127899,712195,1684,262,-9853,-1458,-3688,-9179
13,10634841712354939,25937,-5653,351,98041,699106,-2195,9244,-3118,3435,8231,-4522
65,10634841724954866,28258,-896,453,154075,1517127,-754,-3973,9145,-6693,-5913,4497
73,10634841804661616,25219,-1685,288,135459,1552023,-8235,-5328,1943,-9789,-1267,1596
53,10634842278386617,25215,-4614,343,183893,3879320,7364,6703,-904,8601,4625,2150
47,10634842868798180,27479,-5849,139,96750,1866467,-7285,5657,3862,-6705,5921,4469
24,10634842973525451,25945,-5396,1173,169383,436473,-4083,1090,9063,-6488,3271,6870
88,10634843055111213,27829,-4294,-269,178167,868884,-2005,2582,9450,-2581,-2003,9450
16,10634843073874728,27772,-5616,-77,84218,1014800,823,6685,7390,-1056,6820,7236
59,10634843102059811,27658,-4099,1242,266220,720972,-2905,2975,9094,-3750,9196,1164
100,10634843578568813,26182,-11,911,28785,825988,-5074,-8039,3101,7551,-3213,-5714
57,10634843666881137,25093,-4055,28,456875,3670112,8141,-1149,-5691,9907,-1235,-562
49,10634843876284220,27915,-4448,18,511807,3999076,6454,-3979,-6519,8126,-3934,-4298
63,10634844261779918,28435,-1856,129,126117,1134403,6263,-3351,7037,6111,-6812,4029
52,10634844294829718,27357,-5785,241,56879,1187398,-8910,-2796,3574,-9632,-2569,-776
75,10634844436773454,26240,-1112,-201,196409,4641089,7827,-5350,-3177,7846,-6150,-776
68,10634844487120180,25986,-466,313,162534,1945783,7410,3933,-5442,9176,-2106,-3369
105,10634844606365272,25370,-1774,-1570,128328,1573415,-7545,-1228,-6446,-6879,3856,-6148
106,10634844666502823,25349,-2717,283,112410,2128669,4858,-8120,3233,7465,-6170,2487
23,10634844692324075,25336,-4949,651,168426,899323,-5766,7286,-3695,-1732,6365,-7515
67,10634844828334580,26680,-597,174,92151,1522008,-6180,1998,-7603,-7725,5640,2914
71,10634844925160909,27810,-966,824,163435,3057133,9340,-1432,3272,9214,-2566,2916
64,10634844995431941,28532,-1471,-224,149385,939227,3095,-2483,-9178,6915,-4278,-5819
61,10634845011223625,27050,-129,-104,55533,1424072,6144,-3565,7037,9347,-819,3457
74,10634845157128276,25015,-1554,512,110535,1173405,-7125,-2094,6696,-5430,-8397,30
40,10634845221074693,27219,-484,1572,233604,2012121,989,-607,9932,7500,-3350,5702
58,10634845300974466,25289,-4215,408,103313,1374841,-1196,4542,-8827,-1572,-9312,-3286
14,10634845477106735,26218,-5728,-461,75747,929725,-8125,5821,295,2037,6885,6959
66,10634845489701039,27813,-562,73,161095,3234049,7726,-4552,4423,9253,-3788,-112
38,10634845556328308,26756,-336,376,255173,3460745,5647,-5399,-6240,7940,-4906,-3587
44,10634846138891055,25741,-1462,215,313798,1646428,210,-9552,2950,1759,-9470,2687
28,10634846273812781,27916,-3719,334,329651,3374859,6398,-3844,-6654,6838,-5737,-4507
13,10634846283309327,25937,-5653,355,56231,1204761,1641,9264,3387,9647,-2604,376
97,10634846507066141,25972,-5590,1655,49951,1073097,4492,8565,-2540,-5461,8321,-959
62,10634846568027091,26436,-309,444,123208,1020868,2361,-2011,-9506,1418,-8076,-5723
65,10634846628972126,28259,-896,455,164998,952248,1768,-3119,9334,-2171,-6096,7623
73,10634846759624693,25219,-1686,285,114777,740690,-6862,-7272,-151,-7693,-6357,628
53,10634847105363057,25212,-4613,346,169018,2842557,4609,8838,796,6729,6571,3394
24,10634847613502966,25945,-5394,1181,193440,879713,-4827,-32,8757,-8544,-2662,4460
47,10634847657791052,27479,-5849,140,109464,1965884,-8091,4624,3625,-7772,4745,4132
16,10634847665846042,27772,-5617,-79,58335,661772,627,4796,8751,-2401,714,9681
59,10634847966031205,27658,-4100,1239,199057,536688,-3406,2840,8962,-1947,8859,-4209
88,10634848106057469,27829,-4293,-268,182097,868884,-2024,2478,9473,-2581,-2003,9450
57,10634848519847901,25094,-4055,25,466194,3573597,8157,-325,-5774,9967,397,-699
49,10634848676252789,27913,-4444,24,376497,2323986,6091,-3284,-7218,8094,-1823,-5581
8,10634848695588861,-7164,-9401,102,116611,3964665,5813,-1480,-8000,7421,-1230,-6588
100,10634848706586569,26182,-11,910,24747,801241,-4990,-8664,-113,7239,-2667,-6361
52,10634849115803713,27358,-5782,245,93313,1755596,-7402,6124,2773,-7460,6640,-504
63,10634849152750592,28433,-1857,126,59940,918739,3616,-6873,6298,-6126,-7840,995
8,10634849207585264,-7163,-9401,102,159296,6862219,5625,-4607,-6864,6357,-6472,-4205
23,10634849327286948,25336,-4950,654,114076,648526,-6076,7295,-3140,6321,-2285,-7403
75,10634849404797715,26240,-1112,-197,169144,3648885,8639,-4718,-1757,8253,-5633,-386
68,10634849410088332,25987,-465,309,141333,1302251,6374,3604,-6809,6587,-5309,-5330
8,10634849719581239,-7164,-9401,103,65796,5193513,-2594,4962,-8284,-7252,5899,-3548
67,10634849745321580,26680,-600,174,140828,1989570,-5177,-5918,-6177,-6729,-7245,1490
105,10634849766390646,25369,-1778,-1565,186415,2183518,-7009,-3559,-6179,-8368,-1377,-5298
106,10634849834478800,25348,-2716,288,81275,846242,1049,-6569,7465,4322,-4649,7727
71,10634849869139188,27809,-964,829,180271,2409502,6540,2113,7263,7566,2853,5882
61,10634849891185691,27049,-129,-101,56979,928253,2203,-2474,9435,7836,58,6212
64,10634849891403261,28531,-1470,-225,140083,690570,2229,-1282,-9663,6032,-2213,-7662
40,10634849965095505,27218,-483,1571,205759,996261,-2465,1776,9527,-2704,3842,8827
14,10634850053061998,26218,-5727,-462,85988,971176,-8035,5944,322,405,7533,6563
74,10634850119071924,25014,-1554,512,124646,1190795,-7125,-2123,6687,-5939,-8028,510
58,10634850159927812,25288,-4215,410,114019,2185833,-7049,3403,-6222,-7837,-6054,-1384
8,10634850231577522,-7165,-9400,103,119023,10097872,-6702,5601,-4867,-8330,5211,-1856
38,10634850287293100,26756,-335,377,220294,2514953,4957,-5976,-6300,6966,-5665,-4400
66,10634850401663358,27810,-560,77,157120,761601,853,-766,9933,7347,1370,6643
10,10634850643978409,-5080,15892,-518,60692,6961441,-77,8888,4581,-4550,8809,-1297
8,10634850743573653,-7165,-9401,102,139342,10995685,-7888,1914,-5839,-9585,1946,-2079
13,10634850854264463,25937,-5653,354,52692,615228,-3057,8416,4451,7029,-7043,993
44,10634850906858458,25740,-1461,215,227860,2491110,-3186,-8963,3083,-9238,3735,830
28,10634850940787949,27914,-3725,340,297085,3290648,3507,-7535,-5559,-231,-9282,-3711
10,10634851171975266,-5080,15892,-517,108323,9164369,-842,8008,5928,-3941,9188,-199
8,10634851255569598,-7165,-9401,103,145480,11455587,-8464,155,-5322,-9810,242,-1924
62,10634851452995086,26437,-309,444,119441,1073990,1866,-2882,-9391,-43,-8670,-4982
65,10634851532990322,28259,-897,456,166213,907047,1544,-3039,9401,-2635,-5516,7913
97,10634851616049415,25967,-5594,1678,13088,651997,5047,-3537,-7874,-9738,1856,-1306
10,10634851699972065,-5080,15892,-517,119552,9037668,1430,8209,5527,-1443,9894,-150
73,10634851714587417,25218,-1686,288,130553,1326773,-8576,-4774,1908,-9834,696,1675
8,10634851767565854,-7165,-9401,103,109212,8516370,-8190,2165,-5312,-9502,2255,-2148
53,10634851932339358,25215,-4615,341,180107,3113627,8373,5249,-1523,9320,2820,2275
10,10634852227969152,-5080,15892,-518,78774,3715960,7788,2674,5674,5949,7896,-1500
24,10634852253481343,25946,-5395,1182,191197,1210388,-5131,-2107,8320,-6219,-7355,2685
16,10634852257819116,27775,-5615,-76,108393,1311603,398,7148,6980,-1227,7927,5970
8,10634852279562002,-7164,-9401,104,82495,6223039,-7565,3193,-5706,-9035,3413,-2591
47,10634852446783266,27479,-5850,140,52823,1502079,-4864,-6836,5440,2670,-8323,4856
4,10634852504316452,25564,-2541,304,90891,7915016,9425,-2868,-1713,7678,-2886,-5718
10,10634852755966008,-5079,15891,-520,235365,15433202,8798,-4690,-768,8872,-4465,-1159
8,10634852791558060,-7164,-9401,103,103662,3932294,3109,-4028,-8608,4582,-6514,-6047
59,10634852830002407,27659,-4098,1246,201099,1203637,-4,1895,9818,9926,322,-1166
4,10634852992361221,25564,-2541,304,116807,9174813,8479,-3911,-3577,7460,-3836,-5442
88,10634853157003725,27829,-4293,-267,186048,868884,-2042,2378,9495,-2581,-2003,9450
10,10634853283962796,-5079,15891,-521,282591,17854645,8297,-4919,-2634,8523,-4978,-1601
8,10634853303554097,-7163,-9402,101,241465,14295527,5353,-6618,-5247,6294,-7474,-2123
57,10634853372815385,25089,-4060,34,275394,1808396,6777,-4273,-5983,2632,-9609,853
49,10634853476221372,27914,-4445,25,367985,2115024,6094,-3336,-7192,7920,-1963,-5779
4,10634853480406055,25564,-2541,304,155743,11589365,9181,-3039,-2541,8549,-2971,-4251
10,10634853811959640,-5079,15891,-521,276779,16854814,8159,-5361,-2161,8245,-5454,-1502
8,10634853815550048,-7163,-9402,101,228215,12367513,5684,-5698,-5934,7093,-6570,-2551
100,10634853834604550,26181,-10,910,77088,1230659,-4673,-8494,-2448,-213,-8589,-5116
52,10634853936776688,27360,-5781,248,43199,712331,1279,8216,5554,431,9797,-1957
23,10634853962251001,25336,-4949,653,111542,705578,-5815,7068,-4025,5960,-3237,-7347
4,10634853968450824,25565,-2541,304,135830,9893434,9301,-2799,-2375,8338,-2734,-4794
63,10634854043721189,28434,-1857,127,88635,749708,6711,-5160,5322,4683,-8610,1980
8,10634854327546711,-7163,-9402,101,202184,9636511,5204,-5340,-6662,6822,-6550,-3245
68,10634854333055682,25988,-465,308,145356,1504892,7113,2744,-6470,7133,-5522,-4315
10,10634854339956763,-5078,15891,-521,278713,16476406,8714,-4457,-2046,8920,-4268,-1484
75,10634854372823078,26240,-1114,-199,175813,3431546,8634,-4877,-1286,8235,-5667,-227
